id,question,options,answer,notes,Tags,questionPre
220206038,根据印花税法律制度的规定，下列各项中，免征印花税的有{{c1::}}。,农村集体经济组织签订的农业保险合同<br>||国际金融组织向中国提供优惠贷款书立的借款合同<br>||营利性医疗美容机构采购玻尿酸的买卖合同<br>||企业与电子商务经营者订立的电子订单<br>,1||2,参考解析：选项C，“非营利性医疗卫生机构”采购药品或者卫生材料书立的买卖合同，免征印花税；选项D，“个人”与电子商务经营者订立的电子订单，免征印花税。<br>,财产和行为税法律制度,
220206039,下列选项中，属于环境保护税暂予免征项目的是{{c1::}}。,农业生产中大规模养殖活动，排放污染物的<br>||民用航空器排放污染物<br>||纳税人综合利用固体废物，符合国家和地方环保标准<br>||内燃机车排放污染物<br>,2||3||4,参考解析： 选项A，农业生产（不含大规模养殖），排放污染物的，属于免税项目；选项B与选项D均属于流动污染源，目前暂予免征环境保护税；选项C，暂予免征环境保护税。<br>,财产和行为税法律制度,
220206040,房地产开发企业建造的商品房，出售前已使用的，不征收房产税。{{c1::}},对<br>||错<br>,2,参考解析：房地产开发企业建造的商品房，在出售之前不征收房产税；但对出售前房地产开发企业已经使用、出租、出借的商品房应当征收房产税。<br>,财产和行为税法律制度,
220206041,根据规定，我国现行房产税采用比例税率和定额税率两种形式。{{c1::}},对<br>||错<br>,2,参考解析： 根据规定，我国现行房产税采用比例税率。<br>,财产和行为税法律制度,
220206042,对以房产投资联营、投资者参与投资利润分红、共担风险的，按房产余值作为计税依据计缴房产税。{{c1::}},对<br>||错<br>,1,参考解析：对以房产投资联营、投资者参与投资利润分红、共担风险的，按房产余值作为计税依据计缴房产税。对以房产投资收取固定收入、不承担经营风险的，实际上是以联营名义取得房屋租金，应以出租方取得的租金收入为计税依据计缴房产税。<br>,财产和行为税法律制度,
220206043,城镇土地使用税采用比例税率，按大、中、小城市和县城、建制镇、工矿区分别规定不同土地评估价格的城镇土地使用税年应纳税额。{{c1::}},对<br>||错<br>,2,参考解析：城镇土地使用税采用“定额税率”，按大、中、小城市和县城、建制镇、工矿区分别规定“每平方米”城镇土地使用税年应纳税额。<br>,财产和行为税法律制度,
220206044,林业系统的森林公园、自然保护区，可以比照宗教寺庙、公园、名胜古迹中公园自用的土地，免征城镇土地使用税。{{c1::}},对<br>||错<br>,1,参考解析：<br>,财产和行为税法律制度,
220206045,占用红树林地修建木材集材道、运材道的，应征收耕地占用税。{{c1::}},对<br>||错<br>,2,参考解析： 建设直接为农业生产服务的生产设施（含木材集材道、运材道等）占用耕地、林地、草地、园地、农田水利用地、养殖水面或渔业水域滩涂的，不缴纳耕地占用税。<br>,财产和行为税法律制度,
220206046,因人民法院的生效法律文书发生房屋权属转移的，契税纳税义务发生时间为办理房屋所有权转移过户当日。{{c1::}},对<br>||错<br>,2,参考解析：因人民法院、仲裁委员会的生效法律文书或者监察机关出具的监察文书等发生土地、房屋权属转移的，契税纳税义务发生时间为法律文书等“生效当日”。<br>,财产和行为税法律制度,
220206047,婚姻关系存续期间夫妻之间变更土地、房屋权属的，免征契税。{{c1::}},对<br>||错<br>,1,参考解析：<br>,财产和行为税法律制度,
220206048,房产所有人将房屋产权赠与直系亲属的行为，不征收土地增值税。{{c1::}},对<br>||错<br>,1,参考解析： 房产所有人、土地使用权所有人将房屋产权、土地使用权赠与直系亲属或承担直接赡养义务人的行为不征收土地增值税。<br>,财产和行为税法律制度,
220206049,纳税人转让房地产需要缴纳土地增值税时，如果房屋坐落地与其经营所在地不一致，纳税地点应选择在办理房地产过户手续所在地。{{c1::}},对<br>||错<br>,2,参考解析： 纳税人转让房地产需要缴纳土地增值税时，如果房屋坐落地与其经营所在地不一致，纳税地点应选择在房地产坐落地。<br>,财产和行为税法律制度,
220206050,甲房地产企业与乙房地产开发企业在不改变原企业的投资主体的前提下依法实施合并，合并后为A房地产开发企业。对甲企业与乙企业将房地产转移、变更到C企业的行为，暂不征土地增值税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，合并、分立等改制重组暂不征收土地增值税的政策，不适用于房地产转移任意一方为房地产开发企业的情形。本题中，甲企业与乙企业均为房地产开发企业，应依法征收土地增值税。<br>,财产和行为税法律制度,
220206051,房地产开发企业取得房地产销售许可证满3年仍未销售完毕的，主管税务机关可要求纳税人进行土地增值税清算。{{c1::}},对<br>||错<br>,1,参考解析：<br>,财产和行为税法律制度,
220206052,纳税人在批准临时占用耕地的期限内依法复垦，恢复种植条件的，全额退还已经缴纳的耕地占用税。{{c1::}},对<br>||错<br>,1,参考解析： 根据规定，纳税人在批准临时占用耕地期满之日起“1年内”依法复垦，恢复种植条件的，“全额退还”已缴纳的耕地占用税。<br>,财产和行为税法律制度,
220206053,经批准占用耕地的，耕地占用税纳税义务发生时间为收到主管部门办理占用耕地手续的书面通知的当日。{{c1::}},对<br>||错<br>,1,参考解析：<br>,财产和行为税法律制度,
220206054,已缴纳车船税的车船在同一纳税年度内办理转让过户的，不另纳税，也不退税。{{c1::}},对<br>||错<br>,1,参考解析：<br>,财产和行为税法律制度,
220206055,扣缴义务人代收代缴车船税的，纳税地点为车船登记注册所在地。{{c1::}},对<br>||错<br>,2,参考解析： 扣缴义务人代收代缴车船税的，纳税地点为扣缴义务人所在地。纳税人自行申报缴纳车船税的，纳税地点为车船登记地的主管税务机关所在地。<br>,财产和行为税法律制度,
220206056,船舶吨税只针对自中国境外港口进入中国境内港口的外国船舶征收。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，船舶吨税是自中国境外港口进入中国境内港口的船舶征收的一种税。<br>,财产和行为税法律制度,
220206057,资源税的纳税人应当在矿产品的销售地或者零售地缴纳资源税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，资源税纳税人应当在矿产品的开采地或者海盐的生产地缴纳资源税。<br>,财产和行为税法律制度,
220206058,某矿山企业同时开采和生产黑色金属原矿并出售，其开采的铁、锰、铬原矿的当地适用税率分别为6%、3.5%、4%，企业当月不能准确提供铁、猛、铬原矿各自的销售额。根据资源税法律制度的规定，该企业当月应以产量占比方法分别核算销售额并据此分别适用不同税率计算资源税。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，纳税人开采或者生产不同税目应税产品的，应当分别核算不同税目应税产品的销售额或者销售数量；未分别核算或者不能准确提供不同税目应税产品的销售额或者销售数量的，从高适用税率。本题中，该矿山应从高适用铁矿石原矿的税率6%计算缴纳资源税。<br>,财产和行为税法律制度,
220206059,印花税同一应税凭证载有两个或者两个以上经济事项并分别列明价款或者报酬的，按照各自适用税目税率计算应纳税额；未分别列明价款或者报酬的，按税率高的计算应纳税额。{{c1::}},对<br>||错<br>,1,参考解析：<br>,财产和行为税法律制度,
220206060,证券交易印花税按周解缴。证券公司应当于每周终了之日起5日内申报解缴税款以及银行结算的利息。{{c1::}},对<br>||错<br>,2,参考解析：根据规定，“证券登记结算机构”为证券交易印花税扣缴义务人。<br>,财产和行为税法律制度,
220206061,钢铁厂将冶炼渣和粉煤灰储存在符合国家和地方环境保护标准的储存场所的，也应缴纳相应污染物的环境保护税。{{c1::}},对<br>||错<br>,2,参考解析：企业事业单位和其他生产经营者在符合国家和地方环境保护标准的设施、场所储存或者处置固体废物的，不属于直接向环境排放污染物，不缴纳相应污染物的环境保护税。<br>,财产和行为税法律制度,
220207001,税收征纳双方享有一定的权利、承担相应的义务，下列选项中，属于征税主体承担的义务是{{c1::}}。,"税收立法权<br>||代扣、代收税款的义务<br>||加强队伍建设,提高税务人员的政治业务素质<br>||财务会计制度和会计核算软件备案的义务<br>",3,参考解析：选项A，属于征税主体的权利；选项B、D，属于纳税主体的义务。<br>,税收征管法律制度,
