id,question,options,answer,notes,Tags,questionPre
220107040,下列各项中，在进行会计处理时最终应记入“管理费用”科目的有{{c1::}}。,车间管理人员的职工薪酬<br>||无形资产研究阶段的支出<br>||行政管理部门耗用的原材料<br>||计提的坏账准备<br>,2||3,参考解析：选项A，应记入“制造费用”科目；选项B，先通过“研发支出——费用化支出”科目归集，期末转入“管理费用”科目；选项C，直接记入“管理费用”科目；选项D，应记入“信用减值损失”科目。<br>,收入、费用和利润,
220107041,下列各项中，属于“财务费用”科目核算内容的有{{c1::}}。,支付的公开发行普通股的佣金<br>||支付的银行承兑汇票手续费<br>||确认的财务部门人员薪酬<br>||确认的生产经营用的短期借款利息费用<br>,2||4,参考解析：选项A，冲减资本公积；选项C，计入管理费用。<br>,收入、费用和利润,
220107042,下列各项中，期末应结转到“本年利润”科目的有{{c1::}}。,生产成本<br>||销售费用<br>||其他业务成本<br>||税金及附加<br>,2||3||4,参考解析：选项A，生产成本在产品完工时，转入“库存商品”科目。<br>,收入、费用和利润,
220107043,下列各项中，应在发生时直接确认为期间费用的有{{c1::}}。,专设销售机构人员的薪酬<br>||展览费支出<br>||固定资产安装工人薪酬<br>||预计产品质量保证损失<br>,1||2||4,参考解析：选项A，记入“销售费用”科目；选项B，记入“销售费用”科目；选项C，记入“在建工程”科目；选项D，记入“销售费用”科目。所以，直接计入期间费用的有选项ABD。<br>,收入、费用和利润,
220107044,下列各项中，使得当期营业利润增加的项目有{{c1::}}。,作为销售方负担的运费<br>||转让股权投资获得的收益<br>||交易性金融资产期末公允价值的增加额<br>||取得的罚款收入<br>,2||3,参考解析：选项A，作为销售方负担的运费应记入“销售费用”科目，导致营业利润减少；选项B，转让股权投资获得的收益应记入“投资收益”科目，导致营业利润增加；选项C，交易性金融资产期末公允价值的增加额应记入“公允价值变动损益”科目，导致营业利润增加；选项D，取得的罚款收入应记入“营业外收入”科目，不会引起营业利润的变动。<br>,收入、费用和利润,
220107045,下列各项中，企业应通过“营业外收入”科目核算的有{{c1::}}。,无法支付的应付账款<br>||接受固定资产捐赠<br>||无法查明原因的现金溢余<br>||出租包装物的租金<br>,1||2||3,参考解析：选项D，应记入“其他业务收入”科目。<br>,收入、费用和利润,
220107046,下列各项中，会导致利润总额减少的有{{c1::}}。,确认的固定资产减值损失<br>||结转已提供的劳务成本<br>||确认的当期所得税费用<br>||销售商品过程中承担的保险费<br>,1||2||4,参考解析：选项A，计入资产减值损失，导致利润总额减少；选项B，计入主营业务成本，导致利润总额减少；选项C，计入所得税费用，导致净利润减少，不影响利润总额；选项D，计入销售费用，导致利润总额减少。<br>,收入、费用和利润,
220107047,下列各项中，影响利润表“所得税费用”项目金额的有{{c1::}}。,当期应交所得税<br>||递延所得税资产<br>||递延所得税负债<br>||代扣代缴的个人所得税<br>,1||2||3,参考解析：选项ABC，利润表中所得税费用＝当期所得税＋递延所得税。<br>,收入、费用和利润,
220107048,下列各项中，不影响利润表中本期“所得税费用”项目金额的有{{c1::}}。,正常转让无形资产的净收益<br>||应缴纳的增值税<br>||固定资产盘盈<br>||销售商品收入<br>,2||3,参考解析：利润表中所得税费用＝当期所得税＋递延所得税＝应纳税所得额×所得税税率＋递延所得税＝（利润总额&plusmn;纳税调整项）×所得税税率＋递延所得税。选项A，应记入“资产处置损益”科目，影响利润总额，所以影响所得税费用；选项B，不影响所得税费用；选项C，应记入“以前年度损益调整”科目，不影响所得税费用；选项D，应记入“主营业务收入”科目，影响利润总额，所以影响所得税费用。<br>,收入、费用和利润,
220107049,下列各项中，需要进行纳税调整的项目有{{c1::}}。,超标的广告费<br>||公司债券的利息收入<br>||上一年发生亏损10万元<br>||公司债券转让的净收益<br>,1||3,参考解析：企业纳税调整的项目包括纳税调增项目和纳税调减项目。选项A，属于纳税调增项目；选项C，属于纳税调减项目；选项BD，不属于纳税调整项目。<br>,收入、费用和利润,
220107050,账结法下，在期末需要结转到“本年利润”科目的有{{c1::}}。,其他业务成本<br>||合同履约成本<br>||所得税费用<br>||制造费用<br>,1||3,参考解析：账结法下，期末应将在账上结计出的各损益类科目的余额结转入“本年利润”科目。选项B和D不属于损益类科目。<br>,收入、费用和利润,
220107051,下列关于销售退回的会计处理，表述正确的有{{c1::}}。,已确认收入的商品被退回，应借记“库存商品”科目，贷记“发出商品”科目<br>||日后期间发生的销售退回业务，应按照资产负债表日后事项相关规定处理<br>||未确认收入的商品被退回，应借记“发出商品”科目<br>||商品退回时，不一定借记“应交税费——应交增值税（销项税额）”科目<br>,2||4,参考解析：选项A，已确认收入的商品被退回，应借记“库存商品”科目，贷记“主营业务成本”科目；选项C，未确认收入的商品被退回，应借记“库存商品”科目，贷记“发出商品”科目。<br>,收入、费用和利润,
220107052,下列履行合同所发生的支出，应当计入当期损益的有{{c1::}}。,管理费用<br>||非正常消耗的直接材料<br>||与企业过去的履约合同相关的支出<br>||无法在未履行与已履行的履约义务之间区分的相关支出<br>,1||2||3||4,参考解析：<br>,收入、费用和利润,
220107053,下列各项中，属于与合同直接相关的成本的有{{c1::}}。,直接材料<br>||直接人工<br>||组织生产发生的劳动保护费<br>||组织生产发生的办公费<br>,1||2||3||4,参考解析：<br>,收入、费用和利润,
220107054,下列各项中，年末应无余额的有{{c1::}}。,主营业务成本<br>||所得税费用<br>||本年利润<br>||长期待摊费用<br>,1||2||3,参考解析：选项AB，属于损益类科目，余额需转入“本年利润”科目，所以年末无余额；选项C，“本年利润”年末需转入“利润分配——未分配利润”科目，所以也无余额；选项D，属于资产类科目，年末可以有余额。<br>,收入、费用和利润,
220107055,对于某一时段内履行的单项履约义务，应根据履约进度确认收入。{{c1::}},对<br>||错<br>,1,参考解析：<br>,收入、费用和利润,
220107056,凡是记入“税金及附加”科目的税费，贷方对应的科目均为“应交税费”。{{c1::}},对<br>||错<br>,2,参考解析：不是所有记入“税金及附加”科目的税费，贷方对应的科目均为“应交税费”。比如印花税，不需要预计应交的税金，实际交纳时，直接贷记“银行存款”科目。<br>,收入、费用和利润,
220107057,销售机构的固定资产的修理费用，不满足资本化条件的，一律记入“管理费用”。{{c1::}},对<br>||错<br>,2,参考解析：销售机构的固定资产的修理费用，不满足资本化条件的，应记入“销售费用”科目。<br>,收入、费用和利润,
220107058,某企业年初有上年形成的亏损25万元，当年实现利润总额10万元。假设企业本期无纳税调整事项，则企业当年还应交纳一定的企业所得税。{{c1::}},对<br>||错<br>,2,参考解析：税前利润弥补上年亏损后，还有未弥补亏损15万元，所以当年不需要交纳企业所得税。<br>,收入、费用和利润,
220107059,企业采用“表结法”结转本年利润的，年度内每月月末损益类科目发生额合计数和月末累计余额无须转入“本年利润”科目，但要将其填入利润表，在年末时将损益类科目全年累计余额转入“本年利润”科目。{{c1::}},对<br>||错<br>,1,参考解析：<br>,收入、费用和利润,
220107060,企业与客户签订合同，向其销售商品并提供安装服务，如果该安装服务较为简单，除该企业外的其他供应商也可以完成，则该合同中销售商品和提供安装服务应认定为两项单项履约义务。{{c1::}},对<br>||错<br>,1,参考解析：<br>,收入、费用和利润,
220107061,对于在某一时段内履行的履约义务，当履约进度不能合理确定时，即使企业已经发生的成本预计能够得到补偿，也不应确认收入。{{c1::}},对<br>||错<br>,2,参考解析：当履约进度不能合理确定时，企业已经发生的成本预计能够得到补偿的，应当按照已经发生的成本金额确认收入，直到履约进度能够合理确定为止。<br>,收入、费用和利润,
